,Timestamp,"//*[@value=""http://hunan.voc.com.cn""]_RELOC","xpath//*[@id=""style1""]/form/select/option[38]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right1 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" blank13 "")][1]_RELOC",class nameblank13_SEL,"xpath//*[@id=""container""]/div[6]/div[14]/div[2]_SEL","//*[@value=""http://www.2500sz.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[63]_SEL","//*[@value=""http://www.sh-owv.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[12]_SEL","//*[@id=""qqs_con_1""]_RELOC",class namenewslist9_SEL,idqqs_con_1_SEL,"xpath//*[@id=""qqs_con_1""]_SEL","//*[@value=""http://www.yunnan.cn""]_RELOC","xpath//*[@id=""style1""]/form/select/option[42]_SEL","//*[@id=""ts_con_1""]/ul_RELOC",class namenewslist4_SEL,"xpath//*[@id=""ts_con_1""]/ul_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gsdtbg "")]_RELOC",class namegsdtbg_SEL,"xpath//*[@id=""container""]/div[10]/div[1]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" zbsh "")]/div[2]_RELOC",class nameline_SEL,"xpath//*[@id=""indexyw""]/div[1]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sp "")]_RELOC",class namesp_SEL,"xpath//*[@id=""ts_con_1""]/div_SEL","//*[@id=""ywwrap""]_RELOC",idywwrap_SEL,"xpath//*[@id=""ywwrap""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-button-prev "")]_RELOC",class nameswiper-button-prev_SEL,"xpath//*[@id=""photowrap""]/div[1]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gsdtbg "")]/img_RELOC","xpath//*[@id=""container""]/div[10]/div[1]/div[3]/img_SEL","//*[@id=""tjwz""]_RELOC",idtjwz_SEL,"xpath//*[@id=""tjwz""]_SEL","//*[@title=""æ¿æ³""]/b_RELOC","xpath//*[@id=""dh1""]/div[4]/p[2]/a[1]/b_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footline "")]_RELOC",class namefootline_SEL,"xpath//*[@id=""footer""]/div[1]_SEL","//*[@value=""http://www.scdaily.cn/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[64]_SEL","//*[@value=""http://www.ceweekly.cn/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[68]_SEL","//*[@name=""xscgqy""]/option[3]_RELOC","xpath//*[@id=""style1""]/form/select/option[3]_SEL","//*[@value=""http://www.qianlong.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[14]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" right1 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lh24 "")][1]_RELOC",class namelm3_SEL,"xpath//*[@id=""container""]/div[6]/div[2]/div[6]_SEL","//*[@id=""dtright""]_RELOC",class namecon1_SEL,iddtright_SEL,"xpath//*[@id=""dtright""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" swipe "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-wrapper "")][1]_RELOC",class nameswiper-wrapper_SEL,"xpath//*[@id=""gallery""]/ul_SEL","//*[@value=""http://www.chinanews.com.cn/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[10]_SEL","//*[@value=""http://china.huanqiu.com/""]_RELOC","xpath//*[@id=""style1""]/form/select/option[11]_SEL","//*[@id=""textadv""]/p_RELOC",class namegrey12_SEL,"xpath//*[@id=""textadv""]/p_SEL","//*[@id=""dfpw_con_1""]_RELOC",iddfpw_con_1_SEL,"xpath//*[@id=""dfpw_con_1""]_SEL","//*[@id=""closetan""]_RELOC",idclosetan_SEL,"xpath//*[@id=""closetan""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" bg3 "")]/div[5]_RELOC",class nameblank5_SEL,"xpath//*[@id=""container""]/div[6]/div[8]/div[8]/div[5]_SEL","//*[@id=""footer""]/span[1]/a/img_RELOC","xpath//*[@id=""footer""]/span[1]/a/img_SEL","//*[@id=""footer""]/span[1]_RELOC","xpath//*[@id=""footer""]/span[1]_SEL","//*[@value=""http://www.hebnews.cn""]_RELOC","xpath//*[@id=""style1""]/form/select/option[17]_SEL","//*[@id=""copyright""]_RELOC",idcopyright_SEL,"xpath//*[@id=""copyright""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dh4 "")]/p[2]_RELOC","xpath//*[@id=""dh1""]/div[5]/p[2]_SEL","//*[@id=""container""]/*[@style=""display:none;""][1]_RELOC","xpath//*[@id=""container""]/div[13]_SEL","//*[@id=""dh1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dh5 "")][6]_RELOC",class namedh5_SEL,"xpath//*[@id=""dh1""]/div[6]_SEL","//*[@id=""hzright""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" newslist9 "")][1]/li[1]_RELOC","xpath//*[@id=""hzright""]/ul/li[1]_SEL","//*[@id=""smxs_pic""]_RELOC",idsmxs_pic_SEL,"xpath//*[@id=""smxs_pic""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hyhNext3 "")]_RELOC",class namehyhNext3_SEL,"xpath//*[@id=""container""]/div[15]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fr "")][2]//*[@width=""300""]_RELOC","xpath//*[@id=""container""]/div[6]/div[5]/a/img_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left1 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lm1 "")][3]_RELOC",class namelm1_SEL,"xpath//*[@id=""container""]/div[6]/div[13]/div[9]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fl "")][4]_RELOC",class namefl_SEL,"xpath//*[@id=""container""]/div[6]/div[10]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left1 "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lm1 "")][1]_RELOC","xpath//*[@id=""container""]/div[6]/div[13]/div[1]_SEL","//*[@id=""jyIndex_list""]_RELOC",idjyIndex_list_SEL,"xpath//*[@id=""jyIndex_list""]_SEL","//*[@title=""åè´¹é¢çº¦æå·""]/img_RELOC","xpath//*[@id=""container""]/div[6]/div[14]/div[14]/div/a/img_SEL","//*[@id=""dh2""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" dhs1 "")][1]_RELOC",class namedhs1_SEL,"xpath//*[@id=""dh2""]/div[1]_SEL","//*[@id=""container""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" left1 "")][5]/div[7]_RELOC","xpath//*[@id=""container""]/div[6]/div[13]/div[7]_SEL","//*[@id=""enjoywrap""]_RELOC",class namepic3left_SEL,idenjoywrap_SEL,"xpath//*[@id=""enjoywrap""]_SEL","//*[@id=""topSidebar""]_RELOC",idtopSidebar_SEL,"xpath//*[@id=""topSidebar""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" right1_sh "")]_RELOC",class nameright1_SEL,"xpath//*[@id=""container""]/div[6]/div[8]_SEL"
14,20220218222409,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
15,20220219232938,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
16,20220220232358,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
17,20220221232340,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
18,20220222183204,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
19,20220223233245,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
20,20220224233023,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
21,20220225232235,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
22,20220226232256,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
23,20220227232312,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
24,20220228220726,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
25,20220301232623,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
26,20220302232329,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
27,20220303222434,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
28,20220304232300,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
29,20220305235140,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
30,20220307235024,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
31,20220308232243,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
32,20220309232227,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
33,20220310232304,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
34,20220312184234,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
35,20220313232544,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
36,20220315205638,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
37,20220316222804,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
38,20220317234225,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
39,20220319232350,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
40,20220321231410,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
41,20220322232234,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
42,20220323232244,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
43,20220324235214,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
44,20220326232318,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
45,20220327222300,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True
46,20220328232249,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
47,20220329232250,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
48,20220330215836,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
49,20220331232417,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
50,20220401235352,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,True,True,True,True,True
