,Timestamp,"//*[@data-view=""{""eventFamily"":""HOMEPAGE"",""eventAction"":""VIEW"",""operationId"":""2481888"",""flushImmediately"":false,""eventProperty"":{""parentrq"":""b298175517e0acf315054c23fff5e896"",""pageci"":""68a0adf4-82f2-11ec-90c1-aed13fff192a"",""amdata"":""bs=199|t=77|tdt=iid:7721845414005451217,clkid:7721845414005451216|bw=LARGE|plmt=(apid:v1722605921201818812 channel:ONSITE_DWEB cnv.id:100001 iid:7721845414005451217 isUEP:1 mesg.id:1722605921201818812 message.mob.trk.id:0b99112e-9a8e-494a-a530-23792fe526c5~Y3YzTRAXq8sijKDtpKrR9pLkLduhDQC6PSPRQkvmi8y~1qEBifUiT27V4oVUOc0IEKYkHMDcHggstzsfabRgzBc pageci:27e63ad6-a99e-4693-ba53-3cb2adc7da98 parentrq:b298175517e0acf315054c23fff5e896 plmt.id:100001 send.trk.id:21d13f0e-afed-4526-b584-ac7a2d967482 site.id:77)|ul=de-DE|guid=b298177217e0acf315029182ffe28757|uc=70|cr.id=4706228929650679716|cr.vt.id=1643108244044|mobtrkId=cd3d95ff-a17b-4f11-a938-afa363f30886~72MabOA2yPtVAL94gpceNs7l3FuuNU6BfpScOBWxzET~UwBwySLerxVbV49dzmTNNKOCa5Vd5ByZMY4Hdid8nxS"",""ampid"":""MADRONA"",""ammiid"":""7721845414005451217"",""moduledtl"":""mi:4518|iid:0|c:1""}}""]//*[@onfocusin=""this.querySelector('.hl-cta__default-js').onmouseover()""]//*[@style=""color:#121258;""]_RELOC",class namehl-cta__text-only_SEL,"xpath//*[@id=""s0-0-32-3-0-0[0]-2-match-media-0-ebay-carousel-list""]/li[2]/div/div/div/div[2]/a/div_SEL","//*[@id=""gf-BIG""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gf-t"")][1]/tbody[1]/tr[1]/td[3]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gf-li"")][3]_RELOC",class namegf-li_SEL,"xpath//*[@id=""gf-BIG""]/table/tbody/tr/td[3]/ul/li[3]_SEL","//*[@_sp=""p2481888.m2615.l3949.c7""]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-item__displayPrice"")][1]_RELOC",class namehl-item__displayPrice_SEL,"xpath//*[@id=""s0-0-32-3-0-0[4]-4-match-media-0-ebay-carousel-list""]/li[7]/a/div[2]/span_SEL","//*[@_sp=""p2481888.m2615.l3949.c5""]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-item__separator"")][1]_RELOC",class namehl-item__separator_SEL,"xpath//*[@id=""s0-0-32-3-0-0[4]-4-match-media-0-ebay-carousel-list""]/li[5]/a/div[3]/span[2]_SEL","//*[@_sp=""p2481888.m45444.l3949.c0""]/div[2]_RELOC","xpath//*[@id=""s0-0-32-3-0-0[2]-4-match-media-0-ebay-carousel-list""]/li/a/div[2]_SEL","//*[@data-currenttabindex=""3""]//*[@aria-label=""Top Kategorien""]/ul[1]/li[4]_RELOC","xpath//*[@id=""mainContent""]/div/ul/li[6]/div[2]/div/nav/ul/li[4]_SEL","//*[@data-view=""{""eventFamily"":""HOMEPAGE"",""eventAction"":""VIEW"",""operationId"":""2481888"",""flushImmediately"":false,""eventProperty"":{""parentrq"":""b298175517e0acf315054c23fff5e896"",""pageci"":""68a0adf4-82f2-11ec-90c1-aed13fff192a"",""amdata"":""bs=199|t=77|tdt=iid:7721845414005451217,clkid:7721845414005451216|bw=LARGE|plmt=(apid:v1722605921201818812 channel:ONSITE_DWEB cnv.id:100001 iid:7721845414005451217 isUEP:1 mesg.id:1722605921201818812 message.mob.trk.id:0b99112e-9a8e-494a-a530-23792fe526c5~Y3YzTRAXq8sijKDtpKrR9pLkLduhDQC6PSPRQkvmi8y~1qEBifUiT27V4oVUOc0IEKYkHMDcHggstzsfabRgzBc pageci:27e63ad6-a99e-4693-ba53-3cb2adc7da98 parentrq:b298175517e0acf315054c23fff5e896 plmt.id:100001 send.trk.id:21d13f0e-afed-4526-b584-ac7a2d967482 site.id:77)|ul=de-DE|guid=b298177217e0acf315029182ffe28757|uc=70|cr.id=4706228929650679716|cr.vt.id=1643108244044|mobtrkId=cd3d95ff-a17b-4f11-a938-afa363f30886~72MabOA2yPtVAL94gpceNs7l3FuuNU6BfpScOBWxzET~UwBwySLerxVbV49dzmTNNKOCa5Vd5ByZMY4Hdid8nxS"",""ampid"":""MADRONA"",""ammiid"":""7721845414005451217"",""moduledtl"":""mi:4518|iid:0|c:1""}}""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-color-block-banner__content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-banner__text"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-banner__text-subheading"")][1]/*[@style=""color:#121258;""][1]_RELOC",class nameebayui-ellipsis-2_SEL,"xpath//*[@id=""s0-0-32-3-0-0[0]-2-match-media-0-ebay-carousel-list""]/li[2]/div/div/div/div/div_SEL","//*[@data-viewdtls=""{""moduleInstance"":""mi:4776|iid:1"",""parentrq"":""b298175517e0acf315054c23fff5e896"",""trackViews"":true,""trackPerf"":false}""]_RELOC",class namehl-module_SEL,iddestinations_list1_SEL,"xpath//*[@id=""destinations_list1""]_SEL","//*[@_sp=""p2481888.m2615.l3949.c3""]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-item__discount"")][1]_RELOC",class namehl-item__discount_SEL,"xpath//*[@id=""s0-0-32-3-0-0[4]-4-match-media-0-ebay-carousel-list""]/li[3]/a/div[3]/span[3]_SEL","//*[@_sp=""p2481888.m45444.l3949.c4""]/*[@aria-hidden=""false""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-image"")][1]_RELOC",class namehl-image_SEL,"xpath//*[@id=""s0-0-32-3-0-0[2]-4-match-media-0-ebay-carousel-list""]/li[5]/a/noscript/div_SEL","//*[@id=""gh-ac-box""]_RELOC",idgh-ac-box_SEL,"xpath//*[@id=""gh-ac-box""]_SEL","//*[@data-currenttabindex=""0""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-cat-nav__flyout"")][1]_RELOC",class namehl-cat-nav__flyout_SEL,"xpath//*[@id=""mainContent""]/div/ul/li[3]/div[2]_SEL","//*[@data-currenttabindex=""5""]//*[@aria-label=""Mehr Kategorien""]/ul[1]/li[7]_RELOC","xpath//*[@id=""mainContent""]/div/ul/li[8]/div[2]/div/nav[2]/ul/li[7]_SEL","//*[@aria-label=""Zur vorherigen Folie - Diese Auswahl könnte dir gefallen""]_RELOC",class namecarousel__control_SEL,"xpath//*[@id=""s0-0-32-3-0-0[2]-4-match-media-0-ebay-carousel-container""]/button_SEL","//*[@id=""gf-BIG""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gf-t"")][1]/tbody[1]/tr[1]/td[4]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gf-li"")][11]_RELOC","xpath//*[@id=""gf-BIG""]/table/tbody/tr/td[4]/ul/li[11]_SEL","//*[@data-src=""https://web.archive.org/web/20220201000338oe_/https://i.ebayimg.com/images/g/sbEAAOSwW-Bh8QRK/s-l960.jpg""]_RELOC","xpath//*[@id=""s0-0-32-3-0-0[0]-2-match-media-0-ebay-carousel-list""]/li[2]/div/a/div_SEL","//*[@aria-label=""eBay Weißrussland""]/p[1]_RELOC","xpath//*[@id=""gf-f""]/ul/li[47]/a/p_SEL","//*[@onmouseover=""this.style.color='#3665F3'; this.style['border-color']='#FFFFFF'; this.style['box-shadow']='#FFFFFF 0 0px 0px 70px inset'; this.querySelectorAll('.hl-cta__arrow').item(0).style['stroke']='#3665F3'""]_RELOC",class namehl-cta__default_SEL,"xpath//*[@id=""rtm_list2""]/div/div/div[2]/a/div[2]_SEL","//*[@data-currenttabindex=""6""]//*[@aria-label=""Top Kategorien""]/ul[1]/li[2]_RELOC","xpath//*[@id=""mainContent""]/div/ul/li[9]/div[2]/div/nav/ul/li[2]_SEL","//*[@_sp=""p2481888.m45444.l3949.c0""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hl-image"")][1]_RELOC","xpath//*[@id=""s0-0-32-3-0-0[2]-4-match-media-0-ebay-carousel-list""]/li/a/div_SEL"
0,20220131234709,False,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,True,False,True,False
1,20220201224908,False,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,True,True,False,False,False,True,False,True,False
2,20220202232545,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
3,20220203233158,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False
4,20220204215752,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False
5,20220205232957,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False
6,20220206221218,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False
7,20220207233001,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
8,20220208233840,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
9,20220209225543,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
10,20220210230747,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
11,20220211233814,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
12,20220212203712,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
13,20220213195232,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
14,20220214234702,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
15,20220215235733,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
16,20220216234306,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
17,20220217235752,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False
18,20220218160449,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
19,20220219222856,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False
20,20220220234332,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
21,20220221234858,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
22,20220222233506,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,True,False
23,20220223235611,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False
24,20220224235105,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
25,20220225224254,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False
26,20220226232937,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False
27,20220227214318,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
28,20220228235836,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
29,20220301235645,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
30,20220302233937,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
31,20220303203540,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False
32,20220304232625,False,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,False,False,False
33,20220305233401,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
34,20220306234337,False,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,False,True,False
35,20220307234810,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False
