,Timestamp,"//*[@data-index=""11""]/div_RELOC","xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[3]/div/div/div/div/div/div[17]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" language-collapsible "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" language-collapsible-content "")][1]_RELOC",class namelanguage-collapsible-content_SEL,"xpath//*[@id=""Sidebar""]/div[1]/div[2]/article[1]/div[2]_SEL","//*[@data-index=""-3""]/div_RELOC","xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[3]/div/div/div/div/div/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" logged-out-homepage "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" max-width-container "")][1]_RELOC",class namemax-width-container_SEL,"xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer-collapsibles "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-15-xs "")][1]//*[@style=""height:0""]/ul/li[6]_RELOC","xpath//*[@id=""Footer""]/footer/div/div[1]/div[1]/article/div[2]/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" currency-collapsible-content "")]/section/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row "")][8]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row-content "")][1]/p_RELOC","xpath//*[@id=""Sidebar""]/div[1]/div[2]/article[2]/div[2]/section/button[8]/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][7]//*[@style=""width:14px;height:14px""]_RELOC",class name_1AB8XqH_SEL,"xpath//*[@id=""Sidebar""]/div[1]/div[2]/div[1]/article/div[2]/ul/article[7]/div[1]/div[2]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul/li[12]_RELOC","xpath//*[@id=""Sidebar""]/div[1]/div[2]/div[1]/article/div[2]/ul/article[1]/div[2]/ul/li[12]_SEL","//*[@data-index=""16""]/div_RELOC","xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[3]/div/div/div/div/div/div[22]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hero-gabrielle "")]_RELOC",class namehero-gabrielle_SEL,"xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[1]/div[1]/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lean-locale-settings "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" locale-settings-popover "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box-content "")][1]/section/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row "")][23]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row-content "")][1]/p/*[contains(concat("" "", normalize-space(@class), "" ""), "" currency-code-symbol "")][1]_RELOC",class namecurrency-code-symbol_SEL,"xpath//*[@id=""Header""]/header/div/div/nav/ul/li[3]/div/div[2]/aside/div/section/button[23]/div/p/span[2]_SEL","//*[@id=""Footer""]_RELOC",idFooter_SEL,"xpath//*[@id=""Footer""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" categories-menu-package "")]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" default "")][4]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu-item "")][1]_RELOC",class namesub-menu-item_SEL,"xpath//*[@id=""CategoriesMenu""]/nav/ul/li[5]/ul/li[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-categories "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" _1uUxCFA "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidebar-collapsible-content "")][1]_RELOC",class namesidebar-collapsible-content_SEL,"xpath//*[@id=""Sidebar""]/div[1]/div[2]/div[1]/article/div[2]/ul/article[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" four-columns-menu "")]/ul[4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu-item "")][2]/a/span_RELOC",class name_3KI5Id0_SEL,"xpath//*[@id=""CategoriesMenu""]/nav/ul/li[1]/ul/ul[4]/li[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" selling-text "")]/ul/li[4]//*[@style=""width:24px;height:24px;fill:#7A7D85""]_RELOC",class namelFICM06_SEL,"xpath//*[@id=""main-wrapper""]/div[2]/div[2]/div/div[4]/div/div/div[1]/ul/li[4]/h6/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lean-locale-settings "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" locale-settings-popover "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box-content "")][1]/section/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row "")][13]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row-content "")][1]/p_RELOC","xpath//*[@id=""Header""]/header/div/div/nav/ul/li[3]/div/div[2]/aside/div/section/button[13]/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" categories-menu-package "")]/ul/*[contains(concat("" "", normalize-space(@class), "" ""), "" default "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-panel "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu-item "")][8]_RELOC","xpath//*[@id=""CategoriesMenu""]/nav/ul/li[3]/ul/li[8]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" four-columns-menu "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-bucket "")][5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu-item "")][3]_RELOC","xpath//*[@id=""CategoriesMenu""]/nav/ul/li[1]/ul/ul[5]/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" lean-locale-settings "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" locale-settings-popover "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popover-box-content "")][1]/section/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" item-row-content "")][1]/p_RELOC","xpath//*[@id=""Header""]/header/div/div/nav/ul/li[3]/div/div[2]/aside/div/section/button[6]/div/p_SEL"
0,20220126232142,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
1,20220127233821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20220128235116,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
3,20220129235029,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
4,20220130233134,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0
5,20220131232107,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
6,20220201235122,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
7,20220202234311,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
8,20220203233426,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
9,20220204235948,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
10,20220205233758,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
11,20220206232643,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
12,20220207232832,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
13,20220208231939,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
14,20220209225745,1,0,1,1,1,1,0,1,13,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,0,1,1,0,0,0,0,1,1
15,20220210231733,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
16,20220211225414,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
17,20220212234748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20220213234749,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
19,20220214231205,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
20,20220215232410,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
21,20220216234904,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
22,20220217232601,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
23,20220218233745,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
24,20220219233323,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
25,20220220233751,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
26,20220221232804,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
27,20220222234209,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
28,20220223224041,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
29,20220224235357,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
30,20220225230255,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
31,20220226235618,1,1,1,1,1,1,1,1,13,1,1,1,1,1,1,13,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1,256,1,1,13,1,1,36,1,1,4,1,1,1,1,1,1,1,1,1
32,20220227233548,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
33,20220228225158,1,1,1,1,1,1,1,1,13,1,1,1,1,1,0,3,0,0,0,1,1,1,1,1,1,23,1,1,1,1,0,9,0,0,3,0,0,0,0,1,4,1,1,1,0,0,0,0,1,1
